tax_id	GeneID	Symbol	LocusTag	Synonyms	dbXrefs	chromosome	map_location	description	gene_type	symbol_from_authority	full_name	nomenclature_status	other_designations	modification_date	class
9606	83844	USP26	RP1-97K10.1	-	HGNC:13485|MIM:300309|Ensembl:ENSG00000134588|HPRD:02255|Vega:OTTHUMG00000022429	X	Xq26.2	ubiquitin specific peptidase 26	protein-coding	USP26	ubiquitin specific peptidase 26	O	deubiquitinating enzyme 26|ubiquitin carboxyl-terminal hydrolase 26|ubiquitin specific protease 26|ubiquitin thioesterase 26|ubiquitin thiolesterase 26|ubiquitin-specific processing protease 26|ubiquitin-specific-processing protease 26	20120622	PROTEASE
9606	389856	USP27X	-	USP22L|USP27	HGNC:13486	X	Xp11.23	"ubiquitin specific peptidase 27, X-linked"	protein-coding	USP27X	"ubiquitin specific peptidase 27, X-linked"	O	"X-linked ubiquitin carboxyl-terminal hydrolase 27|deubiquitinating enzyme 27|ubiquitin carboxyl-terminal hydrolase 27|ubiquitin specific protease 27, X chromosome|ubiquitin thioesterase 27|ubiquitin thiolesterase 27|ubiquitin-specific-processing protease 27"	20120610	PROTEASE
9606	57646	USP28	-	-	HGNC:12625|MIM:610748|Ensembl:ENSG00000048028|HPRD:15632|Vega:OTTHUMG00000168205	11	11q23	ubiquitin specific peptidase 28	protein-coding	USP28	ubiquitin specific peptidase 28	O	deubiquitinating enzyme 28|ubiquitin carboxyl-terminal hydrolase 28|ubiquitin specific protease 28|ubiquitin thioesterase 28|ubiquitin thiolesterase 28|ubiquitin-specific-processing protease 28	20120622	PROTEASE
9606	57663	USP29	-	HOM-TES-84/86	HGNC:18563|MIM:609546|Ensembl:ENSG00000131864|HPRD:07163	19	19q13.43	ubiquitin specific peptidase 29	protein-coding	USP29	ubiquitin specific peptidase 29	O	deubiquitinating enzyme 29|ubiquitin carboxyl-terminal hydrolase 29|ubiquitin thioesterase 29|ubiquitin thiolesterase 29|ubiquitin-specific processing protease|ubiquitin-specific-processing protease 29	20120622	PROTEASE
9606	9960	USP3	-	SIH003|UBP	HGNC:12626|MIM:604728|Ensembl:ENSG00000140455|HPRD:05290|Vega:OTTHUMG00000172309	15	15q22.3	ubiquitin specific peptidase 3	protein-coding	USP3	ubiquitin specific peptidase 3	O	deubiquitinating enzyme 3|ubiquitin carboxyl-terminal hydrolase 3|ubiquitin thioesterase 3|ubiquitin thiolesterase 3|ubiquitin-specific-processing protease 3	20120622	PROTEASE
9606	84749	USP30	-	-	HGNC:20065|MIM:612492|Ensembl:ENSG00000135093|HPRD:15633|Vega:OTTHUMG00000133613	12	12q24.11	ubiquitin specific peptidase 30	protein-coding	USP30	ubiquitin specific peptidase 30	O	deubiquitinating enzyme 30|ub-specific protease 30|ubiquitin carboxyl-terminal hydrolase 30|ubiquitin specific protease 30|ubiquitin thioesterase 30|ubiquitin thiolesterase 30|ubiquitin-specific protease 30|ubiquitin-specific-processing protease 30	20120622	PROTEASE
9606	57478	USP31	-	-	HGNC:20060|Ensembl:ENSG00000103404|HPRD:15634|Vega:OTTHUMG00000094793	16	16p12.2	ubiquitin specific peptidase 31	protein-coding	USP31	ubiquitin specific peptidase 31	O	deubiquitinating enzyme 31|ubiquitin carboxyl-terminal hydrolase 31|ubiquitin specific protease 31|ubiquitin specific proteinase 31|ubiquitin thioesterase 31|ubiquitin thiolesterase 31|ubiquitin-specific-processing protease 31	20120622	PROTEASE
9606	84669	USP32	-	NY-REN-60|USP10	HGNC:19143|MIM:607740|Ensembl:ENSG00000170832|HPRD:07612	17	17q23.3	ubiquitin specific peptidase 32	protein-coding	USP32	ubiquitin specific peptidase 32	O	deubiquitinating enzyme 32|renal carcinoma antigen NY-REN-60|ubiquitin carboxyl-terminal hydrolase 32|ubiquitin specific protease 32|ubiquitin thioesterase 32|ubiquitin thiolesterase 32|ubiquitin-specific-processing protease 32	20120610	PROTEASE
9606	23032	USP33	-	VDU1	HGNC:20059|Ensembl:ENSG00000077254|HPRD:10297|Vega:OTTHUMG00000009651	1	1p31.1	ubiquitin specific peptidase 33	protein-coding	USP33	ubiquitin specific peptidase 33	O	VHL-interacting deubiquitinating enzyme 1|deubiquitinating enzyme 33|pVHL-interacting deubiquitinating enzyme 1|ubiquitin carboxyl-terminal hydrolase 33|ubiquitin thioesterase 33|ubiquitin thiolesterase 33|ubiquitin-specific-processing protease 33	20120622	PROTEASE
9606	9736	USP34	-	-	HGNC:20066|Ensembl:ENSG00000115464|HPRD:11665|Vega:OTTHUMG00000152265	2	2p15	ubiquitin specific peptidase 34	protein-coding	USP34	ubiquitin specific peptidase 34	O	deubiquitinating enzyme 34|ubiquitin carboxyl-terminal hydrolase 34|ubiquitin specific protease 34|ubiquitin thioesterase 34|ubiquitin thiolesterase 34|ubiquitin-specific-processing protease 34	20120622	PROTEASE
9606	57558	USP35	-	-	HGNC:20061|Ensembl:ENSG00000118369|Vega:OTTHUMG00000166492	11	11q14.1	ubiquitin specific peptidase 35	protein-coding	USP35	ubiquitin specific peptidase 35	O	deubiquitinating enzyme 35|ubiquitin carboxyl-terminal hydrolase 35|ubiquitin specific protease 35|ubiquitin thioesterase 35|ubiquitin thiolesterase 35|ubiquitin-specific-processing protease 35	20120610	PROTEASE
9606	57602	USP36	-	DUB1	HGNC:20062|MIM:612543|Ensembl:ENSG00000055483|HPRD:07164	17	17q25.3	ubiquitin specific peptidase 36	protein-coding	USP36	ubiquitin specific peptidase 36	O	deubiquitinating enzyme 1|deubiquitinating enzyme 36|ubiquitin carboxyl-terminal hydrolase 36|ubiquitin specific protease 36|ubiquitin thioesterase 36|ubiquitin thiolesterase 36|ubiquitin-specific-processing protease 36	20120619	PROTEASE
9606	57695	USP37	-	-	HGNC:20063|Ensembl:ENSG00000135913|HPRD:07506|Vega:OTTHUMG00000133113	2	2q35	ubiquitin specific peptidase 37	protein-coding	USP37	ubiquitin specific peptidase 37	O	deubiquitinating enzyme 37|tmp_locus_50|ubiquitin carboxyl-terminal hydrolase 37|ubiquitin specific protease 37|ubiquitin thioesterase 37|ubiquitin thiolesterase 37|ubiquitin-specific-processing protease 37	20120622	PROTEASE
9606	84640	USP38	-	HP43.8KD	HGNC:20067|Ensembl:ENSG00000170185|HPRD:15635|Vega:OTTHUMG00000161420	4	-	ubiquitin specific peptidase 38	protein-coding	USP38	ubiquitin specific peptidase 38	O	deubiquitinating enzyme 38|ubiquitin carboxyl-terminal hydrolase 38|ubiquitin specific protease 38|ubiquitin thioesterase 38|ubiquitin thiolesterase 38|ubiquitin-specific-processing protease 38	20120622	PROTEASE
9606	10713	USP39	CGI-21	65K|HSPC332|SAD1|SNRNP65	HGNC:20071|MIM:611594|Ensembl:ENSG00000168883|HPRD:07165|Vega:OTTHUMG00000153090	2	2p11.2	ubiquitin specific peptidase 39	protein-coding	USP39	ubiquitin specific peptidase 39	O	SAD1 homolog|SnRNP assembly defective 1 homolog|U4/U6.U5 tri-snRNP-associated 65 kDa protein|U4/U6.U5 tri-snRNP-associated protein 2|inactive ubiquitin-specific peptidase 39|small nuclear ribonucleoprotein 65kDa (U4/U6.U5)|ubiquitin specific protease 39	20120622	PROTEASE
9606	7375	USP4	-	UNP|Unph	HGNC:12627|MIM:603486|Ensembl:ENSG00000114316|HPRD:04598|Vega:OTTHUMG00000156825	3	3p21.3	ubiquitin specific peptidase 4 (proto-oncogene)	protein-coding	USP4	ubiquitin specific peptidase 4 (proto-oncogene)	O	deubiquitinating enzyme 4|ubiquitin carboxyl-terminal esterase 4|ubiquitin carboxyl-terminal hydrolase 4|ubiquitin specific protease 4 (proto-oncogene)|ubiquitin thioesterase 4|ubiquitin thiolesterase 4|ubiquitin-specific processing protease 4|ubiquitous nuclear protein homolog	20120626	PROTEASE
9606	55230	USP40	-	-	HGNC:20069|MIM:610570|Ensembl:ENSG00000085982|HPRD:07166|Vega:OTTHUMG00000153199	2	2q37.1	ubiquitin specific peptidase 40	protein-coding	USP40	ubiquitin specific peptidase 40	O	deubiquitinating enzyme 40|ubiquitin carboxyl-terminal hydrolase 40|ubiquitin specific protease 40|ubiquitin thioesterase 40|ubiquitin thiolesterase 40|ubiquitin-specific-processing protease 40	20120622	PROTEASE
9606	373856	USP41	-	-	HGNC:20070|Ensembl:ENSG00000161133|Vega:OTTHUMG00000151317	22	22q11.21	ubiquitin specific peptidase 41	protein-coding	USP41	ubiquitin specific peptidase 41	O	deubiquitinating enzyme 41|putative ubiquitin carboxyl-terminal hydrolase 41|ubiquitin specific protease 41|ubiquitin specific proteinase 41|ubiquitin thioesterase 41|ubiquitin thiolesterase 41|ubiquitin-specific-processing protease 41	20120610	PROTEASE
9606	84132	USP42	-	-	HGNC:20068|Ensembl:ENSG00000106346|Vega:OTTHUMG00000151888	7	7p22.1	ubiquitin specific peptidase 42	protein-coding	USP42	ubiquitin specific peptidase 42	O	deubiquitinating enzyme 42|ubiquitin carboxyl-terminal hydrolase 42|ubiquitin specific protease 42|ubiquitin thioesterase 42|ubiquitin thiolesterase 42|ubiquitin-specific-processing protease 42	20120622	PROTEASE
9606	124739	USP43	-	-	HGNC:20072|Ensembl:ENSG00000154914	17	17p13.1	ubiquitin specific peptidase 43	protein-coding	USP43	ubiquitin specific peptidase 43	O	deubiquitinating enzyme 43|ubiquitin carboxyl-terminal hydrolase 43|ubiquitin specific protease 43|ubiquitin thioesterase 43|ubiquitin thiolesterase 43|ubiquitin-specific-processing protease 43	20120622	PROTEASE
9606	84101	USP44	-	-	HGNC:20064|MIM:610993|Ensembl:ENSG00000136014|HPRD:15636|Vega:OTTHUMG00000170281	12	12q22	ubiquitin specific peptidase 44	protein-coding	USP44	ubiquitin specific peptidase 44	O	deubiquitinating enzyme 44|ubiquitin carboxyl-terminal hydrolase 44|ubiquitin specific protease 44|ubiquitin thioesterase 44|ubiquitin thiolesterase 44|ubiquitin-specific-processing protease 44	20120622	PROTEASE
9606	85015	USP45	RP11-98I9.5	-	HGNC:20080|Ensembl:ENSG00000123552|Vega:OTTHUMG00000015267	6	6q16.2	ubiquitin specific peptidase 45	protein-coding	USP45	ubiquitin specific peptidase 45	O	deubiquitinating enzyme 45|ubiquitin carboxyl-terminal hydrolase 45|ubiquitin specific protease 45|ubiquitin thioesterase 45|ubiquitin thiolesterase 45|ubiquitin-specific-processing protease 45	20120622	PROTEASE
9606	64854	USP46	-	-	HGNC:20075|MIM:612849|Ensembl:ENSG00000109189|HPRD:07507|Vega:OTTHUMG00000160640	4	4q12	ubiquitin specific peptidase 46	protein-coding	USP46	ubiquitin specific peptidase 46	O	deubiquitinating enzyme 46|ubiquitin carboxyl-terminal hydrolase 46|ubiquitin specific protease 46|ubiquitin thioesterase 46|ubiquitin thiolesterase 46|ubiquitin-specific-processing protease 46	20120622	PROTEASE
9606	55031	USP47	-	TRFP	HGNC:20076|MIM:614460|Ensembl:ENSG00000170242|Vega:OTTHUMG00000165685	11	11p15.3	ubiquitin specific peptidase 47	protein-coding	USP47	ubiquitin specific peptidase 47	O	Trf (TATA binding protein-related factor)-proximal homolog|deubiquitinating enzyme 47|ubiquitin carboxyl-terminal hydrolase 47|ubiquitin specific protease 47|ubiquitin thioesterase 47|ubiquitin thiolesterase 47|ubiquitin-specific-processing protease 47	20120622	PROTEASE
9606	84196	USP48	-	RAP1GA1|USP31	HGNC:18533|Ensembl:ENSG00000090686|HPRD:15637|Vega:OTTHUMG00000007798	1	1p36.12	ubiquitin specific peptidase 48	protein-coding	USP48	ubiquitin specific peptidase 48	O	deubiquitinating enzyme 48|ubiquitin carboxyl-terminal hydrolase 48|ubiquitin specific protease 31|ubiquitin specific protease 48|ubiquitin thioesterase 48|ubiquitin thiolesterase 48|ubiquitin-specific-processing protease 48	20120622	PROTEASE
9606	25862	USP49	RP11-298J23.4	-	HGNC:20078|Ensembl:ENSG00000164663|HPRD:10075|Vega:OTTHUMG00000014688	6	6p21	ubiquitin specific peptidase 49	protein-coding	USP49	ubiquitin specific peptidase 49	O	deubiquitinating enzyme 49|ubiquitin carboxyl-terminal hydrolase 49|ubiquitin specific protease 49|ubiquitin thioesterase 49|ubiquitin thiolesterase 49|ubiquitin-specific-processing protease 49	20120622	PROTEASE
9606	8078	USP5	-	ISOT	HGNC:12628|MIM:601447|Ensembl:ENSG00000111667|HPRD:03265|Vega:OTTHUMG00000169233	12	12p13	ubiquitin specific peptidase 5 (isopeptidase T)	protein-coding	USP5	ubiquitin specific peptidase 5 (isopeptidase T)	O	deubiquitinating enzyme 5|isopeptidase T|ubiquitin carboxyl-terminal hydrolase 5|ubiquitin isopeptidase T|ubiquitin specific protease 5 (isopeptidase T)|ubiquitin thioesterase 5|ubiquitin thiolesterase 5|ubiquitin-specific protease-5 (ubiquitin isopeptidase T)|ubiquitin-specific-processing protease 5	20120610	PROTEASE
9606	373509	USP50	-	-	HGNC:20079|Ensembl:ENSG00000170236|HPRD:15639|Vega:OTTHUMG00000167591	15	15q21.1	ubiquitin specific peptidase 50	protein-coding	USP50	ubiquitin specific peptidase 50	O	inactive ubiquitin carboxyl-terminal hydrolase 50|inactive ubiquitin-specific peptidase 50|ubiquitin specific protease 50	20120603	PROTEASE
9606	158880	USP51	-	-	HGNC:23086|Ensembl:ENSG00000247746|HPRD:07167|Vega:OTTHUMG00000021656	X	Xp11.21	ubiquitin specific peptidase 51	protein-coding	USP51	ubiquitin specific peptidase 51	O	deubiquitinating enzyme 51|ubiquitin carboxyl-terminal hydrolase 51|ubiquitin thioesterase 51|ubiquitin thiolesterase 51|ubiquitin-specific-processing protease 51	20120610	PROTEASE
9606	54532	USP53	-	-	HGNC:29255|Ensembl:ENSG00000145390|HPRD:11669|Vega:OTTHUMG00000161331	4	4q26	ubiquitin specific peptidase 53	protein-coding	USP53	ubiquitin specific peptidase 53	O	inactive ubiquitin carboxyl-terminal hydrolase 53|inactive ubiquitin-specific peptidase 53|ubiquitin specific protease 53|ubiquitin specific proteinase 53	20120622	PROTEASE
9606	159195	USP54	RP11-137L10.4	C10orf29|bA137L10.3|bA137L10.4	HGNC:23513|Ensembl:ENSG00000166348|HPRD:15641|Vega:OTTHUMG00000018469	10	10q22.2	ubiquitin specific peptidase 54	protein-coding	USP54	ubiquitin specific peptidase 54	O	inactive ubiquitin carboxyl-terminal hydrolase 54|inactive ubiquitin-specific peptidase 54|ubiquitin specific protease 54|ubiquitin specific proteinase 54	20120622	PROTEASE
9606	9098	USP6	-	HRP1|TRE17|TRE2|Tre-2|USP6-short	HGNC:12629|MIM:604334|Ensembl:ENSG00000129204|HPRD:06827|Vega:OTTHUMG00000099449	17	17p13	ubiquitin specific peptidase 6 (Tre-2 oncogene)	protein-coding	USP6	ubiquitin specific peptidase 6 (Tre-2 oncogene)	O	TBC1D3 and USP32 fusion|deubiquitinating enzyme 6|hyperpolymorphic gene 1|proto-oncogene TRE-2|tre-2 oncogene|ubiquitin carboxyl-terminal hydrolase 6|ubiquitin specific peptidase 6-|ubiquitin specific protease 6 (Tre-2 oncogene)|ubiquitin thioesterase 6|ubiquitin thiolesterase 6|ubiquitin-specific protease USP6|ubiquitin-specific-processing protease 6	20120626	PROTEASE
9606	7874	USP7	-	HAUSP|TEF1	HGNC:12630|MIM:602519|Ensembl:ENSG00000187555|HPRD:03950|Vega:OTTHUMG00000176903	16	16p13.3	ubiquitin specific peptidase 7 (herpes virus-associated)	protein-coding	USP7	ubiquitin specific peptidase 7 (herpes virus-associated)	O	Herpes virus-associated ubiquitin-specific protease|deubiquitinating enzyme 7|herpesvirus-associated ubiquitin-specific protease|ubiquitin carboxyl-terminal hydrolase 7|ubiquitin specific protease 7 (herpes virus-associated)|ubiquitin thioesterase 7|ubiquitin-specific-processing protease 7	20120610	PROTEASE
9606	9101	USP8	-	HumORF8|UBPY	HGNC:12631|MIM:603158|Ensembl:ENSG00000138592|HPRD:04405|Vega:OTTHUMG00000131645	15	15q21.2	ubiquitin specific peptidase 8	protein-coding	USP8	ubiquitin specific peptidase 8	O	deubiquitinating enzyme 8|hUBPy|ubiquitin carboxyl-terminal hydrolase 8|ubiquitin isopeptidase Y|ubiquitin specific protease 8|ubiquitin thioesterase 8|ubiquitin thiolesterase 8|ubiquitin-specific-processing protease 8	20120622	PROTEASE
9606	100287272	USP8P1	-	D84394.7|USP8P	HGNC:13987	6	6p21.33	ubiquitin specific peptidase 8 pseudogene 1	pseudo	USP8P1	ubiquitin specific peptidase 8 pseudogene 1	O	-	20120511	PROTEASE
9606	8239	USP9X	-	DFFRX|FAF|FAM	HGNC:12632|MIM:300072|Ensembl:ENSG00000124486|HPRD:02091|Vega:OTTHUMG00000021367	X	Xp11.4	"ubiquitin specific peptidase 9, X-linked"	protein-coding	USP9X	"ubiquitin specific peptidase 9, X-linked"	O	"Drosophila fat facets related, X-linked|deubiquitinating enzyme FAF-X|fat facets in mammals|fat facets protein related, X-linked|fat facets protein-related, X-linked|hFAM|probable ubiquitin carboxyl-terminal hydrolase FAF-X|ubiquitin specific protease 9, X chromosome (fat facets-like Drosophila)|ubiquitin thioesterase FAF-X|ubiquitin thiolesterase FAF-X|ubiquitin-specific processing protease FAF-X|ubiquitin-specific protease 9, X chromosome|ubiquitin-specific-processing protease FAF-X"	20120624	PROTEASE
9606	8287	USP9Y	-	DFFRY|SPGFY2	HGNC:12633|MIM:400005|Ensembl:ENSG00000114374|HPRD:02449|Vega:OTTHUMG00000036469	Y	Yq11.2	"ubiquitin specific peptidase 9, Y-linked"	protein-coding	USP9Y	"ubiquitin specific peptidase 9, Y-linked"	O	"deubiquitinating enzyme FAF-Y|fat facets protein-related, Y-linked|probable ubiquitin carboxyl-terminal hydrolase FAF-Y|ubiquitin specific peptidase 9, Y-linked (fat facets-like, Drosophila)|ubiquitin thioesterase FAF-Y|ubiquitin thiolesterase FAF-Y|ubiquitin-specific processing protease FAF-Y|ubiquitin-specific protease 9, Y chromosome|ubiquitin-specific-processing protease FAF-Y"	20120622	PROTEASE
9606	80124	VCPIP1	-	DUBA3|VCIP135	HGNC:30897|MIM:611745|Ensembl:ENSG00000175073|HPRD:15645|Vega:OTTHUMG00000164560	8	8q13	valosin containing protein (p97)/p47 complex interacting protein 1	protein-coding	VCPIP1	valosin containing protein (p97)/p47 complex interacting protein 1	O	VCP/p47 complex-interacting 135-kDa protein|deubiquitinating protein VCIP135|valosin-containing protein (p97)/p47 complex-interacting protein p135|valosin-containing protein p97/p47 complex-interacting protein 1|valosin-containing protein p97/p47 complex-interacting protein p135	20120622	PROTEASE
9606	7511	XPNPEP1	RP11-451M19.1	APP1|SAMP|XPNPEP|XPNPEPL|XPNPEPL1	HGNC:12822|MIM:602443|Ensembl:ENSG00000108039|HPRD:03899|Vega:OTTHUMG00000019029	10	10q25.3	"X-prolyl aminopeptidase (aminopeptidase P) 1, soluble"	protein-coding	XPNPEP1	"X-prolyl aminopeptidase (aminopeptidase P) 1, soluble"	O	"X-Pro aminopeptidase 1|X-prolyl aminopeptidase 1, soluble|aminoacylproline aminopeptidase|aminopeptidase P, cytosolic|cytosolic aminopeptidase P|soluble aminopeptidase P|xaa-Pro aminopeptidase 1"	20120619	PROTEASE
9606	7512	XPNPEP2	RP4-753P9.2	APP2	HGNC:12823|MIM:300145|Ensembl:ENSG00000122121|HPRD:02144|Vega:OTTHUMG00000022373	X	Xq25	"X-prolyl aminopeptidase (aminopeptidase P) 2, membrane-bound"	protein-coding	XPNPEP2	"X-prolyl aminopeptidase (aminopeptidase P) 2, membrane-bound"	O	X-Pro aminopeptidase 2|aminoacylproline aminopeptidase|mAmP|membrane-bound APP|membrane-bound AmP|membrane-bound aminopeptidase P|xaa-Pro aminopeptidase 2	20120622	PROTEASE
9606	63929	XPNPEP3	-	APP3|NPHPL1	HGNC:28052|MIM:613553|Ensembl:ENSG00000196236|HPRD:10052|Vega:OTTHUMG00000151312	22	22q13.2	"X-prolyl aminopeptidase (aminopeptidase P) 3, putative"	protein-coding	XPNPEP3	"X-prolyl aminopeptidase (aminopeptidase P) 3, putative"	O	X-Pro aminopeptidase 3|probable Xaa-Pro aminopeptidase 3	20120622	PROTEASE
9606	91419	XRCC6BP1	-	KUB3	HGNC:29452|Ensembl:ENSG00000166896|HPRD:17256|Vega:OTTHUMG00000170493	12	12q14.1	XRCC6 binding protein 1	protein-coding	XRCC6BP1	XRCC6 binding protein 1	O	Ku70 binding protein 3|Ku70-binding protein 3|XRCC6-binding protein 1|mitochondrial inner membrane protease ATP23 homolog	20120622	PROTEASE
9606	10730	YME1L1	RP11-145E8.2	FTSH|MEG4|PAMP|YME1L	HGNC:12843|MIM:607472|Ensembl:ENSG00000136758|HPRD:06981|Vega:OTTHUMG00000017853	10	10p14	YME1-like 1 (S. cerevisiae)	protein-coding	YME1L1	YME1-like 1 (S. cerevisiae)	O	ATP-dependent metalloprotease FtsH1 homolog|ATP-dependent metalloprotease YME1L1|ATP-dependent zinc metalloprotease YME1L1|YME1-like protein 1|meg-4|presenilin-associated metalloprotease	20120626	PROTEASE
9606	55432	YOD1	RP11-164O23.1	DUBA8|OTUD2|PRO0907	HGNC:25035|MIM:612023|Ensembl:ENSG00000180667|HPRD:10312|Vega:OTTHUMG00000036032	1	1q32.2	YOD1 OTU deubiquinating enzyme 1 homolog (S. cerevisiae)	protein-coding	YOD1	YOD1 OTU deubiquinating enzyme 1 homolog (S. cerevisiae)	O	DUBA-8|HIN-7|HIV-1-induced protease 7|OTU domain containing 2|OTU domain-containing protein 2|YOD1 OTU deubiquinating enzyme 1 homolog ( yeast)|hsHIN7|ubiquitin thioesterase OTU1	20120622	PROTEASE
9606	10269	ZMPSTE24	-	FACE-1|FACE1|HGPS|PRO1|STE24|Ste24p	HGNC:12877|MIM:606480|Ensembl:ENSG00000084073|HPRD:07349|Vega:OTTHUMG00000005762	1	1p34	zinc metallopeptidase STE24 homolog (S. cerevisiae)	protein-coding	ZMPSTE24	zinc metallopeptidase STE24 homolog (S. cerevisiae)	O	CAAX prenyl protease 1 homolog|farnesylated proteins-converting enzyme 1|prenyl protein-specific endoprotease 1|zinc metalloproteinase Ste24 homolog	20120622	PROTEASE
9606	54764	ZRANB1	-	TRABID	HGNC:18224|MIM:611749|Ensembl:ENSG00000019995|HPRD:11738|Vega:OTTHUMG00000019223	10	10q26.13	"zinc finger, RAN-binding domain containing 1"	protein-coding	ZRANB1	"zinc finger, RAN-binding domain containing 1"	O	TRAF-binding domain-containing protein|TRAF-binding protein domain|hTrabid|ubiquitin thioesterase ZRANB1|zinc finger Ran-binding domain-containing protein 1	20120622	PROTEASE
9606	5728	PTEN	-	10q23del|BZS|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	HGNC:9588|MIM:601728|Ensembl:ENSG00000171862|HPRD:03431|Vega:OTTHUMG00000018688	10	10q23.3	phosphatase and tensin homolog	protein-coding	PTEN	phosphatase and tensin homolog	O	"MMAC1 phosphatase and tensin homolog deleted on chromosome 10|mutated in multiple advanced cancers 1|phosphatase and tensin-like protein|phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN|phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN"	20120624	PTEN
9606	23371	TENC1	-	C1-TEN|C1TEN|TNS2	HGNC:19737|MIM:607717|Ensembl:ENSG00000111077|HPRD:16256|Vega:OTTHUMG00000169730	12	12q13.13	tensin like C1 domain containing phosphatase (tensin 2)	protein-coding	TENC1	tensin like C1 domain containing phosphatase (tensin 2)	O	C1 domain-containing phosphatase and tensin homolog|tensin 2|tensin like C1 domain-containing phosphatase|tensin-2|tensin-like C1 domain-containing phosphatase	20120622	PTEN
9606	7145	TNS1	MSTP091	MST091|MST122|MST127|MSTP122|MSTP127|MXRA6|TNS	HGNC:11973|MIM:600076|Ensembl:ENSG00000079308|HPRD:02512|Vega:OTTHUMG00000133056	2	2q35-q36	tensin 1	protein-coding	TNS1	tensin 1	O	Matrix-remodelling-associated protein 6|matrix-remodelling associated 6|tensin-1	20120622	PTEN
9606	64759	TNS3	-	TEM6|TENS1	HGNC:21616|MIM:606825|Ensembl:ENSG00000136205|Vega:OTTHUMG00000074075	7	7p12.3	tensin 3	protein-coding	TNS3	tensin 3	O	tensin-3|tensin-like SH2 domain containing 1|tensin-like SH2 domain-containing 1|tensin-like SH2 domain-containing protein 1|thyroid specific PTB domain protein|tumor endothelial marker 6	20120622	PTEN
9606	84951	TNS4	PP14434	CTEN	HGNC:24352|MIM:608385|Ensembl:ENSG00000131746|HPRD:12223|Vega:OTTHUMG00000133330	17	17q21.2	tensin 4	protein-coding	TNS4	tensin 4	O	C terminal tensin like|C-terminal tensin-like protein|tensin-4	20120622	PTEN
9606	7179	TPTE	-	CT44|PTEN2	HGNC:12023|MIM:604336|Ensembl:ENSG00000166157|HPRD:05064|Vega:OTTHUMG00000074127	21	21p11	transmembrane phosphatase with tensin homology	protein-coding	TPTE	transmembrane phosphatase with tensin homology	O	"PTEN-related tyrosine phosphatase|cancer/testis antigen 44|putative tyrosine-protein phosphatase TPTE|tensin, putative protein-tyrosine phosphatase|tumor antigen BJ-HCC-5"	20120610	PTEN
9606	93492	TPTE2	RP11-408K19.2	TPIP	HGNC:17299|MIM:606791|Ensembl:ENSG00000132958|HPRD:06003|Vega:OTTHUMG00000016493	13	13q12.11	transmembrane phosphoinositide 3-phosphatase and tensin homolog 2	protein-coding	TPTE2	transmembrane phosphoinositide 3-phosphatase and tensin homolog 2	O	"PTEN-like inositol lipid phosphatase|TPIP lipid phosphatase|TPTE and PTEN homologous inositol lipid phosphatase|lipid phosphatase TPIP|phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase TPTE2|phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase TPTE2"	20120622	PTEN
9606	52	ACP1	-	HAAP	HGNC:122|MIM:171500|Ensembl:ENSG00000143727|HPRD:08881|Vega:OTTHUMG00000086933	2	2p25	"acid phosphatase 1, soluble"	protein-coding	ACP1	"acid phosphatase 1, soluble"	O	LMW-PTP|LMW-PTPase|acid phosphatase of erythrocyte|adipocyte acid phosphatase|cytoplasmic phosphotyrosyl protein phosphatase|low molecular weight cytosolic acid phosphatase|low molecular weight phosphotyrosine protein phosphatase|protein tyrosine phosphatase|red cell acid phosphatase 1	20120622	PTP
9606	8556	CDC14A	-	cdc14|hCDC14	HGNC:1718|MIM:603504|Ensembl:ENSG00000079335|HPRD:04614|Vega:OTTHUMG00000010987	1	1p21	CDC14 cell division cycle 14 homolog A (S. cerevisiae)	protein-coding	CDC14A	CDC14 cell division cycle 14 homolog A (S. cerevisiae)	O	"CDC10 (cell division cycle 10, S. cerevisiae, homolog)|dual specificity protein phosphatase CDC14A"	20120627	PTP
9606	8555	CDC14B	RP11-172F4.1	CDC14B3|Cdc14B1|Cdc14B2|hCDC14B	HGNC:1719|MIM:603505|Ensembl:ENSG00000081377|HPRD:04615|Vega:OTTHUMG00000020300	9	9q22.3	CDC14 cell division cycle 14 homolog B (S. cerevisiae)	protein-coding	CDC14B	CDC14 cell division cycle 14 homolog B (S. cerevisiae)	O	dual specificity protein phosphatase CDC14B	20120627	PTP
9606	993	CDC25A	-	CDC25A2	HGNC:1725|MIM:116947|Ensembl:ENSG00000164045|HPRD:00305|Vega:OTTHUMG00000133535	3	3p21	cell division cycle 25 homolog A (S. pombe)	protein-coding	CDC25A	cell division cycle 25 homolog A (S. pombe)	O	CDC25A2-CAG isoform|M-phase inducer phosphatase 1|cell division cycle 25A|dual specificity phosphatase CDC25A	20120623	PTP
